
174,22000

175,22000

176,22000

177,22000

178,22000

179,22000

180,22000

181,22000

182,22000

183,22000

184,22000

185,22000

186,22000

187,22000

188,22000

189,22000

190,22000

191,22000

192,22000

193,22000

194,22000

195,22000

196,22000

197,22000

198,22000

199,22000

200,22000

201,22000

202,22000

203,22000

204,22000

205,22000

206,22000

207,22000

208,22000

209,22000

210,22000

211,22000

212,22000

213,22000

214,22000

215,22000

216,22000

217,22000

218,22000

219,22000

220,22000

221,22000

222,22000

223,22000

224,22000

225,22000

226,22000

227,22000

228,22000

229,22000

230,22000

231,22000

232,22000

233,22000

234,22000

235,22000

236,22000

237,22000

238,22000

239,22000

240,22000

241,22000

242,22000

243,22000

244,22000

245,22000

246,22000

247,22000

248,22000

249,22000

250,22000

251,22000

252,22000

253,22000

254,22000

255,22000

256,22000

257,22000

258,22000

259,22000

260,22000

261,22000

262,22000

263,22000

264,22000

265,22000

266,22000

267,22000

268,22000

269,22000

270,22000

271,22000

272,22000

273,22000

274,22000

275,22000

276,22000

277,22000

278,22000

279,22000

280,22000

281,22000

282,22000

283,22000

284,22000

285,22000

286,22000

287,22000

288,22000

289,22000

290,22000

291,22000

292,22000

293,22000

294,22000

295,22000

296,22000

297,22000

298,22000

299,22000

300,22000

301,22000

302,22000

303,22000

304,22000

305,22000

306,22000

307,22000

308,22000

309,22000

310,22000

311,22000

312,22000

313,22000

314,22000

315,22000

316,22000

317,22000

318,22000

319,22000

320,22000

321,22000

322,22000

323,22000

324,22000

325,22000

326,22000

327,22000

328,22000

329,22000

330,22000

331,22000

332,22000

333,22000

334,22000

335,22000

336,22000

337,22000

338,22000

339,22000

340,22000

341,22000

342,22000

343,22000

344,22000

345,22000

346,22000

347,22000

348,22000

349,22000

350,22000

351,22000

352,22000

353,22000

354,22000

355,22000

356,22000

357,22000

358,22000

359,22000

360,22000

361,22000

362,22000

363,22000

364,22000

365,22000

366,22000

367,22000

368,22000

369,22000

370,22000

371,22000

372,22000

373,22000

374,22000

375,22000

376,22000

377,22000

378,22000

379,22000

380,22000

381,22000

382,22000

383,22000

384,22000

385,22000

386,22000

387,22000

388,22000

389,22000

390,22000

391,22000

392,22000

393,22000

394,22000

395,22000

396,22000

397,22000

398,22000

399,22000

400,22000

401,22000

402,22000

403,22000

404,22000

405,22000

406,22000

407,22000

408,22000

409,22000

410,22000

411,22000

412,22000

413,22000

414,22000

415,22000

416,22000

417,22000

418,22000

419,22000

420,22000

421,22000

422,22000

423,22000

424,22000

425,22000

426,22000

427,22000

428,22000

429,22000

430,22000

431,22000

432,22000

433,22000

434,22000

435,22000

436,22000

437,22000

438,22000

439,22000

440,22000

441,22000

442,22000

443,22000

444,22000

445,22000

446,22000

447,22000

448,22000

449,22000

450,22000

451,22000

452,22000

453,22000

454,22000

455,22000

456,22000

457,22000

458,22000

459,22000

460,22000

461,22000

462,22000

463,22000

464,22000

465,22000

466,22000

467,22000

468,22000

469,22000

470,22000

471,22000

472,22000

473,22000

474,22000

475,22000

476,22000

477,22000

478,22000

479,22000

480,22000

481,22000

482,22000

483,22000

484,22000

485,22000

486,22000

487,22000

488,22000

489,22000

490,22000

491,22000

492,22000

493,22000

494,22000

495,22000

496,22000

497,22000

498,22000

499,22000

500,22000

501,22000

502,22000

503,22000

504,22000

505,22000

506,22000

507,22000

508,22000

509,22000

510,21974.8

511,21949.6

512,21924.399999999998

513,21899.199999999997

514,21873.999999999996

515,21848.799999999996

516,21823.599999999995

517,21798.399999999994

518,21773.199999999993

519,21747.999999999993

520,21722.799999999992

521,21697.59999999999

522,21672.39999999999

523,21647.19999999999

524,21621.99999999999

525,21596.79999999999

526,21571.599999999988

527,21546.399999999987

528,21521.199999999986

529,21495.999999999985

530,21470.799999999985

531,21445.599999999984

532,21420.399999999983

533,21395.199999999983

534,21369.99999999998

535,21344.79999999998

536,21319.59999999998

537,21294.39999999998

538,21269.19999999998

539,21243.999999999978

540,21218.799999999977

541,21193.599999999977

542,21168.399999999976

543,21143.199999999975

544,21117.999999999975

545,21092.799999999974

546,21067.599999999973

547,21042.399999999972

548,21017.19999999997

549,20991.99999999997

550,20966.79999999997

551,20941.59999999997

552,20916.39999999997

553,20891.199999999968

554,20865.999999999967

555,20840.799999999967

556,20815.599999999966

557,20790.399999999965

558,20765.199999999964

559,20739.999999999964

560,20714.799999999963

561,20689.599999999962

562,20664.39999999996

563,20639.19999999996

564,20613.99999999996

565,20588.79999999996

566,20563.59999999996

567,20538.399999999958

568,20513.199999999957

569,20487.999999999956

570,20462.799999999956

571,20437.599999999955

572,20412.399999999954

573,20387.199999999953

574,20361.999999999953

575,20336.799999999952

576,20311.59999999995

577,20286.39999999995

578,20261.19999999995

579,20235.99999999995

580,20210.79999999995

581,20185.599999999948

582,20160.399999999947

583,20135.199999999946

584,20109.999999999945

585,20084.799999999945

586,20059.599999999944

587,20034.399999999943

588,20009.199999999943

589,19983.99999999994

590,19958.79999999994

591,19933.59999999994

592,19908.39999999994

593,19883.19999999994

594,19857.999999999938

595,19832.799999999937

596,19807.599999999937

597,19782.399999999936

598,19757.199999999935

599,19731.999999999935

600,19706.799999999934

601,19681.599999999933

602,19656.399999999932

603,19631.19999999993

604,19605.99999999993

605,19580.79999999993

606,19555.59999999993

607,19530.39999999993

608,19505.199999999928

609,19479.999999999927

610,19454.799999999927

611,19429.599999999926

612,19404.399999999925

613,19379.199999999924

614,19353.999999999924

615,19328.799999999923

616,19303.599999999922

617,19278.39999999992

618,19253.19999999992

619,19227.99999999992

620,19202.79999999992

621,19177.59999999992

622,19152.399999999918

623,19127.199999999917

624,19101.999999999916

625,19076.799999999916

626,19051.599999999915

627,19026.399999999914

628,19001.199999999913

629,18975.999999999913

630,18950.799999999912

631,18925.59999999991

632,18900.39999999991

633,18875.19999999991

634,18849.99999999991

635,18824.79999999991

636,18799.599999999908

637,18774.399999999907

638,18749.199999999906

639,18723.999999999905

640,18698.799999999905

641,18673.599999999904

642,18648.399999999903

643,18623.199999999903

644,18597.9999999999

645,18572.7999999999

646,18547.5999999999

647,18522.3999999999

648,18497.1999999999

649,18471.999999999898

650,18446.799999999897

651,18421.599999999897

652,18396.399999999896

653,18371.199999999895

654,18345.999999999894

655,18320.799999999894

656,18295.599999999893

657,18270.399999999892

658,18245.19999999989

659,18219.99999999989

660,18194.79999999989

661,18169.59999999989

662,18144.39999999989

663,18119.199999999888

664,18093.999999999887

665,18068.799999999886

666,18043.599999999886

667,18018.399999999885

668,17993.199999999884

669,17967.999999999884

670,17942.799999999883

671,17917.599999999882

672,17892.39999999988

673,17867.19999999988

674,17841.99999999988

675,17816.79999999988

676,17791.59999999988

677,17766.399999999878

678,17741.199999999877

679,17715.999999999876

680,17690.799999999876

681,17665.599999999875

682,17640.399999999874

683,17615.199999999873

684,17589.999999999873

685,17564.799999999872

686,17539.59999999987

687,17514.39999999987

688,17489.19999999987

689,17463.99999999987

690,17438.79999999987

691,17413.599999999868

692,17388.399999999867

693,17363.199999999866

694,17337.999999999865

695,17312.799999999865

696,17287.599999999864

697,17262.399999999863

698,17237.199999999862

699,17211.99999999986

700,17186.79999999986

701,17161.59999999986

702,17136.39999999986

703,17111.19999999986

704,17085.999999999858

705,17060.799999999857

706,17035.599999999857

707,17010.399999999856

708,16985.199999999855

709,16959.999999999854

710,16934.799999999854

711,16909.599999999853

712,16884.399999999852

713,16859.19999999985

714,16833.99999999985

715,16808.79999999985

716,16783.59999999985

717,16758.39999999985

718,16733.199999999848

719,16707.999999999847

720,16682.799999999846

721,16657.599999999846

722,16632.399999999845

723,16607.199999999844

724,16581.999999999844

725,16556.799999999843

726,16531.599999999842

727,16506.39999999984

728,16481.19999999984

729,16455.99999999984

730,16430.79999999984

731,16405.59999999984

732,16380.399999999838

733,16355.199999999837

734,16329.999999999836

735,16304.799999999836

736,16279.599999999835

737,16254.399999999834

738,16229.199999999833

739,16203.999999999833

740,16178.799999999832

741,16153.599999999831

742,16128.39999999983

743,16103.19999999983

744,16077.999999999829

745,16052.799999999828

746,16027.599999999828

747,16002.399999999827

748,15977.199999999826

749,15951.999999999825

750,15982.599999999826

751,16013.199999999826

752,16043.799999999826

753,16074.399999999827

754,16104.999999999827

755,16135.599999999828

756,16166.199999999828

757,16196.799999999828

758,16227.399999999829

759,16257.999999999829

760,16288.59999999983

761,16319.19999999983

762,16349.79999999983

763,16380.39999999983

764,16410.99999999983

765,16441.599999999828

766,16472.199999999826

767,16502.799999999825

768,16533.399999999823

769,16563.99999999982

770,16594.59999999982

771,16625.19999999982

772,16655.799999999817

773,16686.399999999816

774,16716.999999999814

775,16747.599999999813

776,16778.19999999981

777,16808.79999999981

778,16839.39999999981

779,16869.999999999807

780,16900.599999999806

781,16931.199999999804

782,16961.799999999803

783,16992.3999999998

784,17022.9999999998

785,17053.5999999998

786,17084.199999999797

787,17114.799999999796

788,17145.399999999794

789,17175.999999999793

790,17206.59999999979

791,17237.19999999979

792,17267.79999999979

793,17298.399999999787

794,17328.999999999785

795,17359.599999999784

796,17390.199999999782

797,17420.79999999978

798,17451.39999999978

799,17481.999999999778

800,17512.599999999777

801,17543.199999999775

802,17573.799999999774

803,17604.399999999772

804,17634.99999999977

805,17665.59999999977

806,17696.199999999768

807,17726.799999999766

808,17757.399999999765

809,17787.999999999764

810,17818.599999999762

811,17849.19999999976

812,17879.79999999976

813,17910.399999999758

814,17940.999999999756

815,17971.599999999755

816,18002.199999999753

817,18032.799999999752

818,18063.39999999975

819,18093.99999999975

820,18124.599999999748

821,18155.199999999746

822,18185.799999999745

823,18216.399999999743

824,18246.99999999974

825,18277.59999999974

826,18308.19999999974

827,18338.799999999737

828,18369.399999999736

829,18399.999999999734

830,18430.599999999733

831,18461.19999999973

832,18491.79999999973

833,18522.39999999973

834,18552.999999999727

835,18583.599999999726

836,18614.199999999724

837,18644.799999999723

838,18675.39999999972

839,18705.99999999972

840,18736.59999999972

841,18767.199999999717

842,18797.799999999716

843,18828.399999999714

844,18858.999999999713

845,18889.59999999971

846,18920.19999999971

847,18950.79999999971

848,18981.399999999707

849,19011.999999999705

850,19042.599999999704

851,19073.199999999702

852,19103.7999999997

853,19134.3999999997

854,19164.999999999698

855,19195.599999999697

856,19226.199999999695

857,19256.799999999694

858,19287.399999999692

859,19317.99999999969

860,19348.59999999969

861,19379.199999999688

862,19409.799999999686

863,19440.399999999685

864,19470.999999999683

865,19501.599999999682

866,19532.19999999968

867,19562.79999999968

868,19593.399999999678

869,19623.999999999676

870,19654.599999999675

871,19685.199999999673

872,19715.799999999672

873,19746.39999999967

874,19776.99999999967

875,19807.599999999667

876,19838.199999999666

877,19868.799999999665

878,19899.399999999663

879,19929.99999999966

880,19960.59999999966

881,19991.19999999966

882,20021.799999999657

883,20052.399999999656

884,20082.999999999654

885,20113.599999999653

886,20144.19999999965

887,20174.79999999965

888,20205.39999999965

889,20235.999999999647

890,20266.599999999646

891,20297.199999999644

892,20327.799999999643

893,20358.39999999964

894,20388.99999999964

895,20419.59999999964

896,20450.199999999637

897,20480.799999999635

898,20511.399999999634

899,20541.999999999633

900,20572.59999999963

901,20603.19999999963

902,20633.79999999963

903,20664.399999999627

904,20694.999999999625

905,20725.599999999624

906,20756.199999999622

907,20786.79999999962

908,20817.39999999962

909,20847.999999999618

910,20878.599999999617

911,20909.199999999615

912,20939.799999999614

913,20970.399999999612

914,21000.99999999961

915,21031.59999999961

916,21062.199999999608

917,21092.799999999606

918,21123.399999999605

919,21153.999999999603

920,21184.599999999602

921,21215.1999999996

922,21245.7999999996

923,21276.399999999598

924,21306.999999999596

925,21337.599999999595

926,21368.199999999593

927,21398.79999999959

928,21429.39999999959

929,21459.99999999959

930,21490.599999999587

931,21521.199999999586

932,21551.799999999585

933,21582.399999999583

934,21612.99999999958

935,21643.59999999958

936,21674.19999999958

937,21704.799999999577

938,21735.399999999576

939,21765.999999999574

940,21796.599999999573

941,21827.19999999957

942,21857.79999999957

943,21888.39999999957

944,21918.999999999567

945,21949.599999999566

946,21980.199999999564

947,22010.799999999563

948,22041.39999999956

949,22071.99999999956

950,22102.59999999956

951,22133.199999999557

952,22163.799999999555

953,22194.399999999554

954,22224.999999999553

955,22255.59999999955

956,22286.19999999955

957,22316.799999999548

958,22347.399999999547

959,22377.999999999545

960,22408.599999999544

961,22439.199999999542

962,22469.79999999954

963,22500.39999999954

964,22530.999999999538

965,22561.599999999537

966,22592.199999999535

967,22622.799999999534

968,22653.399999999532

969,22683.99999999953

970,22714.59999999953

971,22745.199999999528

972,22775.799999999526

973,22806.399999999525

974,22836.999999999523

975,22867.599999999522

976,22898.19999999952

977,22928.79999999952

978,22959.399999999518

979,22989.999999999516

980,23020.599999999515

981,23051.199999999513

982,23081.79999999951

983,23112.39999999951

984,23142.99999999951

985,23173.599999999507

986,23204.199999999506

987,23234.799999999505

988,23265.399999999503

989,23295.9999999995

990,23326.5999999995

991,23357.1999999995

992,23387.799999999497

993,23418.399999999496

994,23448.999999999494

995,23479.599999999493

996,23510.19999999949

997,23540.79999999949

998,23571.39999999949

999,23601.999999999487

1000,23632.599999999486

1001,23663.199999999484

1002,23693.799999999483

1003,23724.39999999948

1004,23754.99999999948

1005,23785.59999999948

1006,23816.199999999477

1007,23846.799999999475

1008,23877.399999999474

1009,23907.999999999472

1010,23938.59999999947

1011,23969.19999999947

1012,23999.799999999468

1013,24030.399999999467

1014,24060.999999999465

1015,24091.599999999464

1016,24122.199999999462

1017,24152.79999999946

1018,24183.39999999946

1019,24213.999999999458

1020,24244.599999999456

1021,24275.199999999455

1022,24305.799999999454

1023,24336.399999999452

1024,24366.99999999945

1025,24397.59999999945

1026,24428.199999999448

1027,24458.799999999446

1028,24489.399999999445

1029,24519.999999999443

1030,24550.599999999442

1031,24581.19999999944

1032,24611.79999999944

1033,24642.399999999438

1034,24672.999999999436

1035,24703.599999999435

1036,24734.199999999433

1037,24764.79999999943

1038,24795.39999999943

1039,24825.99999999943

1040,24856.599999999427

1041,24887.199999999426

1042,24917.799999999424

1043,24948.399999999423

1044,24978.99999999942

1045,25009.59999999942

1046,25040.19999999942

1047,25070.799999999417

1048,25101.399999999416

1049,25131.999999999414

1050,25162.599999999413

1051,25193.19999999941

1052,25223.79999999941

1053,25254.39999999941

1054,25284.999999999407

1055,25315.599999999406

1056,25346.199999999404

1057,25376.799999999403

1058,25407.3999999994

1059,25437.9999999994

1060,25468.5999999994

1061,25499.199999999397

1062,25529.799999999395

1063,25560.399999999394

1064,25590.999999999392

1065,25621.59999999939

1066,25652.19999999939

1067,25682.799999999388

1068,25713.399999999387

1069,25743.999999999385

1070,25774.599999999384

1071,25805.199999999382

1072,25835.79999999938

1073,25866.39999999938

1074,25896.999999999378

1075,25927.599999999376

1076,25958.199999999375

1077,25988.799999999374

1078,26019.399999999372

1079,26049.99999999937

1080,26049.99999999937

1081,26049.99999999937

1082,26049.99999999937

1083,26049.99999999937

1084,26049.99999999937

1085,26049.99999999937

1086,26049.99999999937

1087,26049.99999999937

1088,26049.99999999937

1089,26049.99999999937

1090,26049.99999999937

1091,26049.99999999937

1092,26049.99999999937

1093,26049.99999999937

1094,26049.99999999937

1095,26049.99999999937

1096,26049.99999999937

1097,26049.99999999937

1098,26049.99999999937

1099,26049.99999999937

1100,26049.99999999937

1101,26049.99999999937

1102,26049.99999999937

1103,26049.99999999937

1104,26049.99999999937

1105,26049.99999999937

1106,26049.99999999937

1107,26049.99999999937

1108,26049.99999999937

1109,26049.99999999937

1110,26049.99999999937

1111,26049.99999999937

1112,26049.99999999937

1113,26049.99999999937

1114,26049.99999999937

1115,26049.99999999937

1116,26049.99999999937

1117,26049.99999999937

1118,26049.99999999937

1119,26049.99999999937

1120,26049.99999999937

1121,26049.99999999937

1122,26049.99999999937

1123,26049.99999999937

1124,26049.99999999937

1125,26049.99999999937

1126,26049.99999999937

1127,26049.99999999937

1128,26049.99999999937

1129,26049.99999999937

1130,26049.99999999937

1131,26049.99999999937

1132,26049.99999999937

1133,26049.99999999937

1134,26049.99999999937

1135,26049.99999999937

1136,26049.99999999937

1137,26049.99999999937

1138,26049.99999999937

1139,26049.99999999937

1140,26049.99999999937

1141,26049.99999999937

1142,26049.99999999937

1143,26049.99999999937

1144,26049.99999999937

1145,26049.99999999937

1146,26049.99999999937

1147,26049.99999999937

1148,26049.99999999937

1149,26049.99999999937

1150,26049.99999999937

1151,26049.99999999937

1152,26049.99999999937

1153,26049.99999999937

1154,26049.99999999937

1155,26049.99999999937

1156,26049.99999999937

1157,26049.99999999937

1158,26049.99999999937

1159,26049.99999999937

1160,26049.99999999937

1161,26049.99999999937

1162,26049.99999999937

1163,26049.99999999937

1164,26049.99999999937

1165,26049.99999999937

1166,26049.99999999937

1167,26049.99999999937

1168,26049.99999999937

1169,26049.99999999937

1170,26049.99999999937

1171,26049.99999999937

1172,26049.99999999937

1173,26049.99999999937

1174,26049.99999999937

1175,26049.99999999937

1176,26049.99999999937

1177,26049.99999999937

1178,26049.99999999937

1179,26049.99999999937

1180,26049.99999999937

1181,26049.99999999937

1182,26049.99999999937

1183,26049.99999999937

1184,26049.99999999937

1185,26049.99999999937

1186,26049.99999999937

1187,26049.99999999937

1188,26049.99999999937

1189,26049.99999999937

1190,26049.99999999937

1191,26049.99999999937

1192,26049.99999999937

1193,26049.99999999937

1194,26049.99999999937

1195,26049.99999999937

1196,26049.99999999937

1197,26049.99999999937

1198,26049.99999999937

1199,26049.99999999937

1200,26049.99999999937

1201,26049.99999999937

1202,26049.99999999937

1203,26049.99999999937

1204,26049.99999999937

1205,26049.99999999937

1206,26049.99999999937

1207,26049.99999999937

1208,26049.99999999937

1209,26049.99999999937

1210,26049.99999999937

1211,26049.99999999937

1212,26049.99999999937

1213,26049.99999999937

1214,26049.99999999937

1215,26049.99999999937

1216,26049.99999999937

1217,26049.99999999937

1218,26049.99999999937

1219,26049.99999999937

1220,26049.99999999937

1221,26049.99999999937

1222,26049.99999999937

1223,26049.99999999937

1224,26049.99999999937

1225,26049.99999999937

1226,26049.99999999937

1227,26049.99999999937

1228,26049.99999999937

1229,26049.99999999937

1230,26049.99999999937

1231,26049.99999999937

1232,26049.99999999937

1233,26049.99999999937

1234,26049.99999999937

1235,26049.99999999937

1236,26049.99999999937

1237,26049.99999999937

1238,26049.99999999937

1239,26049.99999999937

1240,26049.99999999937

1241,26049.99999999937

1242,26049.99999999937

1243,26049.99999999937

1244,26049.99999999937

1245,26049.99999999937

1246,26049.99999999937

1247,26049.99999999937

1248,26049.99999999937

1249,26049.99999999937

1250,26049.99999999937

1251,26049.99999999937

1252,26049.99999999937

1253,26049.99999999937

1254,26049.99999999937

1255,26049.99999999937

1256,26049.99999999937

1257,26049.99999999937

1258,26049.99999999937

1259,26049.99999999937

1260,26049.99999999937

1261,26049.99999999937

1262,26049.99999999937

1263,26049.99999999937

1264,26049.99999999937

1265,26049.99999999937

1266,26049.99999999937

1267,26049.99999999937

1268,26049.99999999937

1269,26049.99999999937

1270,26049.99999999937

1271,26049.99999999937

1272,26049.99999999937

1273,26049.99999999937

1274,26049.99999999937

1275,26049.99999999937

1276,26049.99999999937

1277,26049.99999999937

1278,26049.99999999937

1279,26049.99999999937

1280,26049.99999999937

1281,26049.99999999937

1282,26049.99999999937

1283,26049.99999999937

1284,26049.99999999937

1285,26049.99999999937

1286,26049.99999999937

1287,26049.99999999937

1288,26049.99999999937

1289,26049.99999999937

1290,26049.99999999937

1291,26049.99999999937

1292,26049.99999999937

1293,26049.99999999937

1294,26049.99999999937

1295,26049.99999999937

1296,26049.99999999937

1297,26049.99999999937

1298,26049.99999999937

1299,26049.99999999937

1300,26049.99999999937

1301,26049.99999999937

1302,26049.99999999937

1303,26049.99999999937

1304,26049.99999999937

1305,26049.99999999937

1306,26049.99999999937

1307,26049.99999999937

1308,26049.99999999937

1309,26049.99999999937

1310,26049.99999999937

1311,26049.99999999937

1312,26049.99999999937

1313,26049.99999999937

1314,26049.99999999937

1315,26049.99999999937

1316,26049.99999999937

1317,26049.99999999937

1318,26049.99999999937

1319,26049.99999999937

1320,26049.99999999937

1321,26049.99999999937

1322,26049.99999999937

1323,26049.99999999937

1324,26049.99999999937

1325,26049.99999999937

1326,26049.99999999937

1327,26049.99999999937

1328,26049.99999999937

1329,26049.99999999937

1330,26049.99999999937

1331,26049.99999999937

1332,26049.99999999937

1333,26049.99999999937

1334,26049.99999999937

1335,26049.99999999937

1336,26049.99999999937

1337,26049.99999999937

1338,26049.99999999937

1339,26049.99999999937

1340,26049.99999999937

1341,26049.99999999937

1342,26049.99999999937

1343,26049.99999999937

1344,26049.99999999937

1345,26049.99999999937

1346,26049.99999999937

1347,26049.99999999937

1348,26049.99999999937

1349,26049.99999999937

1350,26049.99999999937

1351,26049.99999999937

1352,26049.99999999937

1353,26049.99999999937

1354,26049.99999999937

1355,26049.99999999937

1356,26049.99999999937

1357,26049.99999999937

1358,26049.99999999937

1359,26049.99999999937

1360,26049.99999999937

1361,26049.99999999937

1362,26049.99999999937

1363,26049.99999999937

1364,26049.99999999937

1365,26049.99999999937

1366,26049.99999999937

1367,26049.99999999937

1368,26049.99999999937

1369,26049.99999999937

1370,26049.99999999937

1371,26049.99999999937

1372,26049.99999999937

1373,26049.99999999937

1374,26049.99999999937

1375,26049.99999999937

1376,26049.99999999937

1377,26049.99999999937

1378,26049.99999999937

1379,26049.99999999937

1380,26049.99999999937

1381,26049.99999999937

1382,26049.99999999937

1383,26049.99999999937

1384,26049.99999999937

1385,26049.99999999937

1386,26049.99999999937

1387,26049.99999999937

1388,26049.99999999937

1389,26049.99999999937

1390,26049.99999999937

1391,26049.99999999937

1392,26049.99999999937

1393,26049.99999999937

1394,26049.99999999937

1395,26049.99999999937

1396,26049.99999999937

1397,26049.99999999937

1398,26049.99999999937

1399,26049.99999999937

1400,26049.99999999937

1401,26049.99999999937

1402,26049.99999999937

1403,26049.99999999937

1404,26049.99999999937

1405,26049.99999999937

1406,26049.99999999937

1407,26049.99999999937

1408,26049.99999999937

1409,26049.99999999937

1410,26049.99999999937

1411,26049.99999999937

1412,26049.99999999937

1413,26049.99999999937

1414,26049.99999999937

1415,26049.99999999937

1416,26049.99999999937

1417,26049.99999999937

1418,26049.99999999937

1419,26049.99999999937

1420,26049.99999999937

1421,26049.99999999937

1422,26049.99999999937

1423,26049.99999999937

1424,26049.99999999937

1425,26049.99999999937

1426,26049.99999999937

1427,26049.99999999937

1428,26049.99999999937

1429,26049.99999999937

1430,26049.99999999937

1431,26049.99999999937

1432,26049.99999999937

1433,26049.99999999937

1434,26049.99999999937

1435,26049.99999999937

1436,26049.99999999937

1437,26049.99999999937

1438,26049.99999999937

1439,26049.99999999937

1440,26049.99999999937

